recording_id,event_id,ego_id,target_id,start_frame,end_frame,anchor_frame,context_end_frame,context_length,context_horizon_steps,pre_cross_steps,post_cross_steps,risk_start_frame,risk_start_index,cross_frame,cutin_start_frame,cutin_end_frame,source_lane,target_lane,ego_length,adv_length,initial_gap,initial_closing_speed,recorded_min_gap,recorded_min_ttc,completion_gap,post_cutin_min_gap,post_cutin_min_ttc,cutin_gap,cutin_ttc,cutin_time_headway,cutin_lateral_time_gap,max_post_cutin_drac,cutin_duration_seconds,cross_lateral_offset,min_abs_lateral_offset,max_abs_lateral_velocity,max_lateral_approach_speed,final_abs_lateral_offset,cutin_safety_risk_score,post_longitudinal_risk_score,ltg_risk_score,y_long,is_cutin,is_front_cutin,collision,near_collision,y_cutin
47,cin_47_00072,2231,2230,22837,23122,22850,22950,101,100,45,55,22895,44,22895,22884,23032,6,7,4.65,4.55,3.459999465942383,-7.439998626708984,3.77000093460083,1000.0,60.17999999999997,16.999998092651367,1000.0,16.999998092651367,1000.0,0.6163886189460754,1.7099599465954607,0.0,5.92,-1.8299999999999983,0.06999969482421875,1.2500286102294922,1.2500286102294922,0.06999969482421875,1.6402888077933329,1.5307569786973354,0.10953182909599744,1.5307569786973354,1.0,1.0,0.0,0.0,1.6402888077933329
47,cin_47_00073,2243,2236,22988,23225,23056,23156,101,100,25,75,23081,24,23081,23070,23186,7,6,4.24,5.15,93.90000122070313,10.75,57.079994201660156,7.777220726013184,49.55999999999994,57.079994201660156,7.777220726013184,83.5199966430664,8.277502059936523,2.117110013961792,1.5133471087516293,0.6094834208488464,4.64,2.41,0.2700004577636719,1.4999866485595703,1.4999866485595703,0.2700004577636719,1.1866704965611636,1.0723176241731516,0.11435287238801195,1.0723176241731516,1.0,1.0,0.0,0.0,1.1866704965611636
47,cin_47_00074,2247,2239,23029,23264,23137,23237,101,100,45,55,23182,44,23182,23171,23264,8,7,4.95,4.95,105.60000305175781,7.709999084472656,78.39002990722656,13.00000286102295,72.05999999999999,78.39002990722656,13.00000286102295,92.47999572753906,13.540258407592773,2.5875766277313232,2.586772634791455,0.25221091508865356,3.72,2.0600000000000023,0.8199996948242188,1.0000228881835938,1.0000228881835938,0.8199996948242188,0.7577998091881056,0.6826648403006992,0.07513496888740648,0.6826648403006992,1.0,1.0,0.0,0.0,0.7577998091881056
47,cin_47_00075,2274,2268,23305,23629,23379,23479,101,100,25,75,23404,24,23404,23393,23512,2,3,5.05,5.26,36.27999755859375,3.8799991607666016,22.379987716674805,7.7685675621032715,19.660000000000025,22.379987716674805,7.7685675621032715,32.470001220703125,8.589945793151855,1.0460695028305054,1.7300016689316453,0.2325015366077423,4.76,-1.83,0.0,1.0000109672546387,1.0000109672546387,0.0,1.719312221760269,1.6156281644544708,0.1036840573057982,1.6156281644544708,1.0,1.0,0.0,0.0,1.719312221760269
47,cin_47_00078,2352,2349,24244,24561,24322,24422,101,100,25,75,24347,24,24347,24336,24457,3,4,5.26,4.45,22.759990234375,3.739999771118164,16.079998016357422,6.108111381530762,17.599999999999984,16.079998016357422,7.091242790222168,19.430004119873047,7.091242790222168,0.6331053376197815,1.9900016689316453,0.19319601356983185,4.84,-2.089999999999998,0.0,1.2499809265136719,1.2499809265136719,0.21000003814697266,2.123062523835758,2.0379755705392286,0.08508695329652938,2.0379755705392286,1.0,1.0,0.0,0.0,2.123062523835758
47,cin_47_00079,2400,2387,24620,24856,24671,24771,101,100,25,75,24696,24,24696,24685,24843,4,3,5.05,4.95,138.5500030517578,2.509998321533203,124.62998962402344,30.503616333007812,114.65000000000002,124.62998962402344,30.503616333007812,136.010009765625,47.0622673034668,4.40875244140625,1.4319945068568922,0.06802471727132797,6.32,1.8699999999999992,0.1900005340576172,1.250004768371582,1.250004768371582,0.1900005340576172,0.4553742942087896,0.326472722964091,0.12890157124469856,0.326472722964091,1.0,1.0,0.0,0.0,0.4553742942087896
47,cin_47_00080,2400,2393,24620,24892,24784,24884,101,100,30,70,24814,29,24814,24803,24892,4,3,5.05,4.45,67.25,-0.5,67.26998901367188,872.5008544921875,69.74,68.10000610351562,872.5008544921875,68.10000610351562,1000.0,2.2225852012634277,1.9733515592713864,4.584518319461495e-05,3.56,1.5299999999999994,0.3299999237060547,0.9999990463256836,0.9999990463256836,0.3299999237060547,0.5448732738867879,0.4544825351631607,0.09039073872362713,0.4544825351631607,1.0,1.0,0.0,0.0,0.5448732738867879
47,cin_47_00081,2427,2426,24899,25164,24900,25000,101,100,15,85,24915,14,24915,24904,25116,7,6,5.46,5.46,17.999999084472655,3.2199974060058594,11.489996910095215,5.162163734436035,17.979999999999997,11.489996910095215,5.162163734436035,16.000003814697266,5.211721420288086,0.4184100925922394,1.4899656685103948,0.2945287525653839,8.48,1.5600000000000023,0.010000228881835938,1.2500286102294922,1.2500286102294922,0.3900012969970703,3.6382262998466217,3.515950564967545,0.12227573487907682,3.515950564967545,1.0,1.0,0.0,0.0,3.6382262998466217
47,cin_47_00082,2445,2441,25105,25359,25172,25272,101,100,25,75,25197,24,25197,25186,25312,4,3,4.14,4.55,59.059998779296876,-1.4300003051757812,59.12001037597656,1000.0,63.01999999999998,60.399993896484375,1000.0,60.399993896484375,1000.0,1.8258763551712036,2.000001907350452,0.0,5.04,2.0,0.619999885559082,1.0000228881835938,1.0000228881835938,0.619999885559082,0.6372708663978679,0.5509817978267836,0.0862890685710843,0.5509817978267836,1.0,1.0,0.0,0.0,0.6372708663978679
48,cin_48_00002,62,59,344,607,410,510,101,100,30,70,440,29,440,429,532,6,7,4.95,4.85,15.989999389648437,-4.289999008178711,16.179994583129883,1000.0,35.03000000000001,21.01999855041504,1000.0,21.01999855041504,1000.0,0.6560548543930054,2.0049532710280373,0.0,4.12,-2.044999999999998,0.6149997711181641,1.0000228881835938,1.0000228881835938,0.6149997711181641,1.5158052345076996,1.430583932692764,0.08522130181493558,1.430583932692764,1.0,1.0,0.0,0.0,1.5158052345076996
48,cin_48_00003,77,74,544,823,577,677,101,100,25,75,602,24,602,591,737,6,7,4.45,4.04,24.50000274658203,-5.659999847412109,24.719999313354492,1000.0,57.609999999999964,30.049997329711914,1000.0,30.049997329711914,1000.0,1.031936764717102,0.9899771123402632,0.0,5.84,-1.0699999999999967,0.0,1.2500286102294922,1.2500286102294922,0.39999961853027344,1.0713375797559834,0.8814137621239541,0.18992381763202942,0.8814137621239541,1.0,1.0,0.0,0.0,1.0713375797559834
48,cin_48_00004,77,78,554,857,749,849,101,100,15,85,764,14,764,753,857,6,7,4.45,4.55,14.970016479492188,-4.069997787475586,15.139999389648438,1000.0,33.38999999999993,17.430023193359375,1000.0,17.430023193359375,1000.0,0.5835294127464294,2.39994405238731,0.0,4.16,-1.8999999999999986,0.23999977111816406,1.0000228881835938,1.0000228881835938,0.23999977111816406,1.694792976852137,1.618543146771085,0.07624983008105224,1.618543146771085,1.0,1.0,0.0,0.0,1.694792976852137
48,cin_48_00005,83,79,661,904,755,855,101,100,15,85,770,14,770,759,826,7,6,6.06,4.75,56.249998779296874,3.0100021362304688,48.67999267578125,18.513423919677734,49.29999999999998,48.67999267578125,18.63700294494629,54.420013427734375,18.63700294494629,1.499173879623413,0.9000014305128389,0.07833872735500336,2.68,2.120000000000001,0.010000228881835938,2.0000457763671875,2.0000457763671875,0.1900005340576172,1.0290488987419852,0.8187663817138754,0.21028251702810988,0.8187663817138754,1.0,1.0,0.0,0.0,1.0290488987419852
48,cin_48_00006,89,88,702,1007,830,930,101,100,30,70,860,29,860,849,978,4,3,4.95,4.95,14.84998779296875,-2.3799991607666016,14.9399995803833,1000.0,32.80999999999999,17.829998016357422,1000.0,17.829998016357422,1000.0,0.5955243110656738,1.2880201419089037,0.0,5.16,1.7799999999999994,0.20999908447265625,1.250004768371582,1.250004768371582,0.20999908447265625,1.7356433630819113,1.5953196034305082,0.14032375965140315,1.5953196034305082,1.0,1.0,0.0,0.0,1.7356433630819113
48,cin_48_00007,119,116,977,1280,991,1091,101,100,15,85,1006,14,1006,995,1094,3,4,5.26,5.15,36.34999267578125,5.649999618530273,24.00999641418457,6.451786994934082,23.89999999999999,24.00999641418457,6.66396427154541,32.91999816894531,6.66396427154541,0.9569767117500305,1.4000127157707347,0.37065044045448303,3.96,-2.330000000000002,0.0,1.750016212463379,1.750016212463379,0.4499998092651367,1.7589233021445199,1.62614390987589,0.1327793922686298,1.62614390987589,1.0,1.0,0.0,0.0,1.7589233021445199
48,cin_48_00008,125,118,1070,1315,1140,1240,101,100,50,50,1190,49,1190,1179,1270,3,4,5.05,7.78,99.28000732421874,5.740001678466797,77.3899917602539,15.674595832824707,71.88,77.3899917602539,15.674595832824707,87.72998809814453,15.722214698791504,2.4958744049072266,1.3766792764726452,0.17745596170425415,3.64,-2.0650000000000013,0.25500011444091797,1.5000104904174805,1.5000104904174805,0.25500011444091797,0.7606888081355322,0.6268177659325657,0.1338710422029665,0.6268177659325657,1.0,1.0,0.0,0.0,0.7606888081355322
48,cin_48_00009,149,147,1376,1636,1488,1588,101,100,15,85,1503,14,1503,1492,1624,7,6,5.05,4.75,16.650003051757814,0.6199989318847656,15.710000991821289,26.806480407714844,18.710000000000015,15.710000991821289,29.14278793334961,16.32000160217285,29.14278793334961,0.434158056974411,1.6899599465954607,0.0096078896895051,5.28,1.759999999999998,0.35000038146972656,1.0000228881835938,1.0000228881835938,0.35000038146972656,2.5292518776047492,2.427117206795223,0.10213467080952604,2.427117206795223,1.0,1.0,0.0,0.0,2.5292518776047492
48,cin_48_00010,164,162,1582,1872,1589,1689,101,100,50,50,1639,49,1639,1628,1788,6,7,6.57,4.85,4.240000762939453,-5.869998931884766,4.470000267028809,1000.0,53.490000000000016,15.880003929138184,1000.0,15.880003929138184,1000.0,0.5787173509597778,1.1000276572409518,0.0,6.4,-1.2300000000000004,0.279998779296875,1.2500286102294922,1.2500286102294922,0.279998779296875,1.813588810711933,1.6429381752547847,0.1706506354571483,1.6429381752547847,1.0,1.0,0.0,0.0,1.813588810711933
48,cin_48_00011,204,200,1955,2169,2019,2119,101,100,30,70,2049,29,2049,2038,2161,7,6,5.05,5.46,72.64999877929688,-3.1599998474121094,72.79000854492188,1000.0,95.89000000000004,76.4900131225586,1000.0,76.4900131225586,1000.0,2.1036856174468994,3.519919893190921,0.0,4.92,1.8399999999999999,0.5900001525878906,0.7500171661376953,0.7500171661376953,0.5900001525878906,0.5131414150087987,0.4575414626041404,0.055599952404658363,0.4575414626041404,1.0,1.0,0.0,0.0,0.5131414150087987
48,cin_48_00012,209,206,2000,2299,2001,2101,101,100,15,85,2016,14,2016,2005,2261,7,8,5.15,4.85,19.43000030517578,-5.289999008178711,19.690000534057617,1000.0,54.59000000000003,22.690000534057617,1000.0,22.690000534057617,1000.0,0.8066121935844421,2.200089013224822,0.0,10.24,-1.759999999999998,0.5,1.0000228881835938,1.0000228881835938,0.5,1.2196572321407841,1.133827346636573,0.08582988550421121,1.133827346636573,1.0,1.0,0.0,0.0,1.2196572321407841
48,cin_48_00013,251,249,2443,2733,2599,2699,101,100,25,75,2624,24,2624,2613,2708,6,7,5.05,5.15,21.529989624023436,-3.020000457763672,21.639989852905273,1000.0,32.18999999999996,24.439992904663086,1000.0,24.439992904663086,1000.0,0.7580642700195312,1.020009536828051,0.0,3.8,-1.6899999999999977,0.0,1.5000343322753906,1.5000343322753906,0.26000022888183594,1.440184132871327,1.2566265075804732,0.18355762529085382,1.2566265075804732,1.0,1.0,0.0,0.0,1.440184132871327
48,cin_48_00014,269,263,2575,2885,2637,2737,101,100,35,65,2672,34,2672,2661,2828,3,4,4.95,5.56,41.66998779296875,1.1099987030029297,35.78999710083008,23.862483978271484,33.68999999999999,35.78999710083008,23.862483978271484,39.80000686645508,25.67743682861328,1.3191914558410645,3.779914171275987,0.03366364538669586,6.68,-1.9399999999999995,0.9699993133544922,0.7500171661376953,0.7500171661376953,0.9699993133544922,0.9782376217574372,0.9309136206921279,0.047324001065309276,0.9309136206921279,1.0,1.0,0.0,0.0,0.9782376217574372
48,cin_48_00015,334,322,3260,3483,3321,3421,101,100,50,50,3371,49,3371,3360,3483,4,3,5.26,4.35,110.99999267578124,3.6199989318847656,95.5300064086914,25.87403678894043,87.21000000000001,95.5300064086914,25.87403678894043,103.10001373291016,25.969768524169922,2.8496410846710205,1.087995574968052,0.07643505185842514,4.92,1.5600000000000005,0.010000228881835938,1.250004768371582,1.250004768371582,0.05999946594238281,0.6538149733550946,0.4794207062287174,0.17439426712637718,0.4794207062287174,1.0,1.0,0.0,0.0,0.6538149733550946
48,cin_48_00016,327,326,3211,3513,3358,3458,101,100,20,80,3378,19,3378,3367,3507,6,7,6.47,4.45,13.560004272460937,-2.8900012969970703,13.670004844665527,1000.0,34.34000000000001,15.950003623962402,1000.0,15.950003623962402,1000.0,0.5232940912246704,2.0200505459920843,0.0,5.6,-2.0599999999999987,0.10000038146972656,1.0000228881835938,1.0000228881835938,0.10000038146972656,1.9117505329384687,1.827963133788444,0.0837873991500247,1.827963133788444,1.0,1.0,0.0,0.0,1.9117505329384687
48,cin_48_00017,401,399,4028,4307,4028,4128,101,100,20,80,4048,19,4048,4037,4195,7,6,5.46,4.65,35.689998931884766,3.8700027465820312,24.33000946044922,8.994173049926758,23.869999999999983,24.33000946044922,8.994173049926758,32.96999740600586,9.032876968383789,0.9310927987098694,2.459942780850658,0.2020397186279297,6.32,2.6000000000000014,0.6999988555908203,1.0000228881835938,1.0000228881835938,0.6999988555908203,1.692021208554671,1.6204243550208897,0.0715968535337815,1.6204243550208897,1.0,1.0,0.0,0.0,1.692021208554671
48,cin_48_00018,447,439,4486,4762,4650,4750,101,100,20,80,4670,19,4670,4659,4762,3,4,4.85,5.26,66.21999389648437,2.6899986267089844,60.150001525878906,24.849624633789062,59.99999999999999,60.150001525878906,29.20001792907715,64.24000549316406,29.20001792907715,2.074265718460083,2.230002622606871,0.03767118975520134,4.12,-2.379999999999999,0.3299999237060547,1.0000228881835938,1.0000228881835938,0.3299999237060547,0.6465704941037972,0.5638980247495408,0.08267246935425646,0.5638980247495408,1.0,1.0,0.0,0.0,0.6465704941037972
48,cin_48_00019,468,462,4686,4917,4703,4803,101,100,30,70,4733,29,4733,4722,4818,3,4,5.15,6.77,111.4099951171875,2.069997787475586,107.5400161743164,54.302459716796875,108.10000000000001,107.5400161743164,73.29531860351562,109.21001434326172,73.29531860351562,3.427809476852417,1.5239939728013123,0.010164357721805573,3.84,-1.9949999999999992,0.07499980926513672,1.250004768371582,1.250004768371582,0.07499980926513672,0.4270479332871621,0.3109169090978096,0.1161310241893525,0.3109169090978096,1.0,1.0,0.0,0.0,0.4270479332871621
48,cin_48_00020,479,476,4825,5108,4874,4974,101,100,15,85,4889,14,4889,4878,5040,3,4,5.26,5.26,26.390024414062502,4.250001907348633,16.060007095336914,6.224879741668701,16.17000000000001,16.060007095336914,6.459677696228027,24.03000831604004,6.459677696228027,0.672356128692627,3.093361731887974,0.2879401743412018,6.48,-2.4099999999999984,0.5299997329711914,0.9999990463256836,0.9999990463256836,0.5299997329711914,2.406878578324904,2.347741284003483,0.05913729432142076,2.347741284003483,1.0,1.0,0.0,0.0,2.406878578324904
48,cin_48_00022,503,500,5193,5431,5272,5372,101,100,15,85,5287,14,5287,5276,5396,6,7,7.48,5.15,78.94999938964844,-4.260000228881836,79.1199951171875,1000.0,94.27999999999997,81.42999267578125,1000.0,81.42999267578125,1000.0,2.5328147411346436,1.7749589929429717,0.0,4.8,-1.8550000000000004,0.24500083923339844,1.2500286102294922,1.2500286102294922,0.24500083923339844,0.4897792311940437,0.3873086352119809,0.10247059598206282,0.3873086352119809,1.0,1.0,0.0,0.0,0.4897792311940437
48,cin_48_00026,686,685,7379,7621,7400,7500,101,100,30,70,7430,29,7430,7419,7621,6,7,5.26,5.36,20.21000045776367,-4.040000915527344,20.3700008392334,1000.0,60.160000000000025,25.139997482299805,1000.0,25.139997482299805,1000.0,0.7314518094062805,1.5700386247675362,0.0,8.08,-1.6700000000000017,0.43000030517578125,1.0000228881835938,1.0000228881835938,0.43000030517578125,1.3956997171107854,1.2790627875601346,0.11663692955065084,1.2790627875601346,1.0,1.0,0.0,0.0,1.3956997171107854
48,cin_48_00027,721,717,7836,8137,7879,7979,101,100,15,85,7894,14,7894,7883,8080,3,4,5.05,4.75,19.339990234375,0.8999996185302734,18.329980850219727,21.685375213623047,20.160000000000018,18.329980850219727,28.605981826782227,18.8799991607666,28.605981826782227,0.5830759406089783,2.21335283084846,0.011536079458892345,7.88,-1.75,0.5599994659423828,0.7500171661376953,0.7500171661376953,0.5599994659423828,1.8823503577928304,1.8034461163096331,0.07890424148319729,1.8034461163096331,1.0,1.0,0.0,0.0,1.8823503577928304
48,cin_48_00028,724,722,7875,8181,8076,8176,101,100,50,50,8126,49,8126,8115,8181,3,4,6.87,5.15,19.329996337890627,1.2199993133544922,14.839998245239258,14.310941696166992,14.700000000000001,14.839998245239258,14.330503463745117,16.929994583129883,14.470080375671387,0.5303882956504822,2.226615805200585,0.04117093235254288,2.64,-1.75,0.8500003814697266,1.0000228881835938,1.0000228881835938,0.8500003814697266,2.3097192164505267,2.2266973258875598,0.083021890562967,2.2266973258875598,1.0,1.0,0.0,0.0,2.3097192164505267
48,cin_48_00030,853,841,9047,9263,9073,9173,101,100,50,50,9123,49,9123,9112,9228,7,6,6.37,4.95,126.75999816894532,1.7900009155273438,123.81999206542969,71.98294067382812,126.84000000000006,123.81999206542969,185.47811889648438,124.27000427246094,185.47811889648438,3.9500956535339355,2.4200600829717227,0.0018061379669234157,4.64,2.5700000000000003,0.9899997711181641,1.2500286102294922,1.2500286102294922,0.9899997711181641,0.3457473531274153,0.26724337115251623,0.07850398197489905,0.26724337115251623,1.0,1.0,0.0,0.0,0.3457473531274153
48,cin_48_00031,852,851,9043,9426,9261,9361,101,100,20,80,9281,19,9281,9270,9426,7,8,3.99,3.84,13.229989013671876,-1.3000011444091797,13.299996376037598,1000.0,27.370000000000026,14.359993934631348,1000.0,14.359993934631348,1000.0,0.5693891644477844,2.2400553144819035,0.0,6.24,-2.379999999999999,0.030002593994140625,1.2500762939453125,1.2500762939453125,0.030002593994140625,1.7718856338450704,1.6925991382947427,0.0792864955503277,1.6925991382947427,1.0,1.0,0.0,0.0,1.7718856338450704
48,cin_48_00032,879,875,9329,9579,9421,9521,101,100,45,55,9466,44,9466,9455,9579,4,3,4.35,5.15,107.29998779296875,-6.239997863769531,107.55999755859375,1000.0,135.19000000000003,117.53999328613281,1000.0,117.53999328613281,1000.0,4.369516372680664,3.299923707800877,0.0,4.96,1.7299999999999986,0.6099996566772461,0.7500171661376953,0.7500171661376953,0.6099996566772461,0.2865467401709158,0.22908242444111226,0.05746431572980352,0.22908242444111226,1.0,1.0,0.0,0.0,0.2865467401709158
48,cin_48_00033,914,911,9676,9951,9805,9905,101,100,20,80,9825,19,9825,9814,9948,3,4,6.67,4.95,34.5599951171875,1.8899993896484375,30.190000534057617,18.54837989807129,28.839999999999996,30.190000534057617,23.749982833862305,33.2500114440918,23.749982833862305,0.9753597378730774,1.519993896507658,0.029473736882209778,5.36,-1.9000000000000004,0.0,1.250004768371582,1.250004768371582,0.07999992370605469,1.2817245956353147,1.1635347978656099,0.1181897977697049,1.1635347978656099,1.0,1.0,0.0,0.0,1.2817245956353147
48,cin_48_00034,946,939,9967,10217,10004,10104,101,100,30,70,10034,29,10034,10023,10141,4,3,5.36,5.46,58.21997436523438,1.9899978637695312,50.33000564575195,26.96038818359375,47.72000000000001,50.33000564575195,26.96038818359375,55.74000930786133,27.190258026123047,1.5271235704421997,1.2879948120315092,0.037697311490774155,4.72,1.6100000000000012,0.1100006103515625,1.2500286102294922,1.2500286102294922,0.1100006103515625,0.9352315550750442,0.7940608830465272,0.141170672028517,0.7940608830465272,1.0,1.0,0.0,0.0,0.9352315550750442
48,cin_48_00035,951,947,10042,10334,10119,10219,101,100,50,50,10169,49,10169,10158,10275,7,6,5.15,4.45,55.299990844726565,2.8700008392333984,45.0099983215332,18.701072692871094,41.64999999999999,45.0099983215332,18.79545783996582,49.72999954223633,18.837125778198242,1.567780613899231,1.1666770512127667,0.07022971659898758,4.68,1.9099999999999966,0.010000228881835938,1.5000343322753906,1.5000343322753906,0.07999992370605469,0.9796004485720439,0.8196566032225049,0.159943845349539,0.8196566032225049,1.0,1.0,0.0,0.0,0.9796004485720439
48,cin_48_00036,975,969,10253,10558,10278,10378,101,100,35,65,10313,34,10313,10302,10394,3,4,5.46,4.65,45.899986572265625,2.479999542236328,40.54999542236328,18.53036117553711,39.919999999999995,40.54999542236328,28.41061782836914,42.899986267089844,28.41061782836914,1.4005872011184692,1.340001430512839,0.02657454088330269,3.68,-1.4800000000000004,0.06000041961669922,1.0000228881835938,1.0000228881835938,0.06000041961669922,0.942485577970196,0.8067862582616395,0.13569931970855653,0.8067862582616395,1.0,1.0,0.0,0.0,0.942485577970196
48,cin_48_00037,1014,1016,10796,11110,10997,11097,101,100,45,55,11042,44,11042,11031,11110,4,3,4.35,5.05,10.689999389648438,-3.1199989318847656,10.8200044631958,1000.0,25.569999999999997,15.929997444152832,1000.0,15.929997444152832,1000.0,0.5564092993736267,1.559993896507658,0.0,3.16,2.08,0.21000003814697266,1.2500286102294922,1.2500286102294922,0.21000003814697266,1.8438286288383254,1.7277240135375447,0.11610461530078085,1.7277240135375447,1.0,1.0,0.0,0.0,1.8438286288383254
48,cin_48_00039,1052,1051,11201,11552,11321,11421,101,100,50,50,11371,49,11371,11360,11552,3,2,9.9,3.94,22.92999084472656,-4.380001068115234,23.10999870300293,1000.0,54.89,31.570005416870117,1000.0,31.570005416870117,1000.0,1.2927930355072021,2.285002503397468,0.0,7.68,2.445000000000001,0.744999885559082,1.250004768371582,1.250004768371582,0.744999885559082,0.8175545295197073,0.7327754482702438,0.08477908124946351,0.7327754482702438,1.0,1.0,0.0,0.0,0.8175545295197073
48,cin_48_00040,1064,1056,11298,11564,11318,11418,101,100,20,80,11338,19,11338,11327,11564,3,4,4.95,4.55,65.57000732421875,5.25,47.83000183105469,11.93227481842041,39.31,47.83000183105469,11.93227481842041,61.32000732421875,12.023530006408691,1.6694802045822144,2.170002145769258,0.21208415925502777,9.48,-2.2300000000000004,0.7699995040893555,0.9999990463256836,0.9999990463256836,0.7699995040893555,0.9894093290464316,0.9150944887908781,0.0743148402555536,0.9150944887908781,1.0,1.0,0.0,0.0,0.9894093290464316
48,cin_48_00041,1069,1066,11357,11623,11360,11460,101,100,15,85,11375,14,11375,11364,11469,3,4,4.85,4.95,49.52999267578125,5.549999237060547,31.90000343322754,8.6586332321167,30.920000000000023,31.90000343322754,8.6586332321167,46.28002166748047,8.748584747314453,1.209935188293457,2.2500021457692583,0.30233466625213623,4.2,-2.320000000000002,0.5900001525878906,1.0000228881835938,1.0000228881835938,0.5900001525878906,1.4728295089153969,1.3933399363227106,0.07948957259268626,1.3933399363227106,1.0,1.0,0.0,0.0,1.4728295089153969
48,cin_48_00042,1160,1154,12272,12568,12391,12491,101,100,35,65,12426,34,12426,12415,12526,7,6,5.05,5.36,33.63000671386719,1.279998779296875,32.87998962402344,27.080652236938477,37.88000000000004,32.899993896484375,1000.0,32.899993896484375,1000.0,1.109986424446106,2.2932799287939476,0.0,4.44,1.8300000000000018,0.45999908447265625,0.7500171661376953,0.7500171661376953,0.45999908447265625,0.9609699969308719,0.8786220400737953,0.0823479568570766,0.8786220400737953,1.0,1.0,0.0,0.0,0.9609699969308719
48,cin_48_00043,1167,1166,12390,12658,12456,12556,101,100,35,65,12491,34,12491,12480,12658,4,3,5.96,5.26,42.879990234375,-6.099998474121094,43.12998962402344,1000.0,75.07,50.899993896484375,1000.0,50.899993896484375,1000.0,1.6748929023742676,2.306613262127281,0.0,7.12,1.7799999999999994,0.75,1.0000228881835938,1.0000228881835938,0.75,0.638767982916261,0.5681823998138491,0.07058558310241196,0.5681823998138491,1.0,1.0,0.0,0.0,0.638767982916261
48,cin_48_00044,1167,1168,12392,12693,12533,12633,101,100,30,70,12563,29,12563,12552,12691,4,3,5.96,4.65,18.64000732421875,-3.5699996948242188,18.790000915527344,1000.0,30.879999999999995,22.480003356933594,1000.0,22.480003356933594,1000.0,0.716151773929596,2.5600228883873224,0.0,5.56,1.92,0.619999885559082,0.7500171661376953,0.7500171661376953,0.619999885559082,1.39772414526502,1.3343477590645536,0.06337638620046628,1.3343477590645536,1.0,1.0,0.0,0.0,1.39772414526502
48,cin_48_00045,1177,1173,12507,12774,12508,12608,101,100,15,85,12523,14,12523,12512,12609,3,4,5.36,5.15,52.130009765625,0.37999725341796875,49.78000259399414,72.8284683227539,49.76000000000001,49.78000259399414,72.8284683227539,51.81998062133789,87.83045196533203,1.5547548532485962,1.006675779635693,0.004805818200111389,3.88,-1.5700000000000003,0.01999950408935547,1.5000104904174805,1.5000104904174805,0.6400003433227539,0.8875274791722212,0.7017557191349498,0.1857717600372713,0.7017557191349498,1.0,1.0,0.0,0.0,0.8875274791722212
48,cin_48_00046,1196,1193,12734,13000,12869,12969,101,100,45,55,12914,44,12914,12903,13000,3,4,5.05,5.26,42.109999389648436,1.7000007629394531,37.089996337890625,24.69999122619629,36.88999999999999,37.089996337890625,28.215845108032227,39.220008850097656,28.215845108032227,1.1417760848999023,0.8400209813552048,0.02463153935968876,3.88,-0.47000000000000064,0.09000015258789062,0.5000114440917969,0.5000114440917969,0.09999942779541016,1.2051474776530535,0.974188787745536,0.23095868990751747,0.974188787745536,1.0,1.0,0.0,0.0,1.2051474776530535
48,cin_48_00049,1252,1243,13376,13633,13454,13554,101,100,25,75,13479,24,13479,13468,13602,3,4,5.46,5.15,83.059990234375,4.479997634887695,71.3499984741211,18.624719619750977,68.19,71.3499984741211,21.809389114379883,78.95000457763672,21.809389114379883,2.396054744720459,1.7400438701063374,0.08299180120229721,5.36,-1.7799999999999994,0.8000001907348633,1.250004768371582,1.250004768371582,0.8000001907348633,0.639118556540707,0.5395924171041917,0.09952613943651535,0.5395924171041917,1.0,1.0,0.0,0.0,0.639118556540707
48,cin_48_00051,1294,1293,13770,14073,13878,13978,101,100,25,75,13903,24,13903,13892,14064,6,7,5.05,4.65,17.370001220703124,-2.8600006103515625,17.49001121520996,1000.0,39.820000000000014,20.280004501342773,1000.0,20.280004501342773,1000.0,0.6784879565238953,1.4000213626306555,0.0,6.88,-1.8900000000000006,0.5699996948242188,1.5000343322753906,1.5000343322753906,0.6100006103515625,1.5286433186817574,1.39483750735234,0.13380581132941743,1.39483750735234,1.0,1.0,0.0,0.0,1.5286433186817574
48,cin_48_00052,1342,1336,14309,14645,14486,14586,101,100,15,85,14501,14,14501,14490,14621,3,2,5.26,5.96,68.21000732421875,4.209999084472656,53.71000671386719,15.495169639587402,50.870000000000005,53.71000671386719,15.495169639587402,65.66999053955078,15.598576545715332,2.443080186843872,1.765002026559855,0.13494817912578583,5.24,1.875,0.17500019073486328,1.0000228881835938,1.0000228881835938,0.17500019073486328,0.7240906385813529,0.6219304398211055,0.1021601987602474,0.6219304398211055,1.0,1.0,0.0,0.0,0.7240906385813529
48,cin_48_00054,1354,1351,14402,14693,14408,14508,101,100,30,70,14438,29,14438,14427,14592,3,4,4.45,4.85,14.4800048828125,1.8100013732910156,11.329980850219727,8.050573348999023,16.74999999999998,11.329980850219727,10.237707138061523,12.490015029907227,10.237707138061523,0.3530247211456299,2.2266865880408178,0.059583716094493866,6.6,-1.7799999999999994,0.35000038146972656,0.9999990463256836,0.9999990463256836,0.35000038146972656,3.2302329967052,3.145150613026622,0.08508238367857793,3.145150613026622,1.0,1.0,0.0,0.0,3.2302329967052
